stat_id,match_id,player_id,minutes_played,goals,assists,shots,passes,tackles,yellow_cards,red_cards
633,23,314,90,0,0,4,49,1,1,0
634,23,302,90,0,0,3,49,2,0,0
635,23,317,90,1,0,1,38,3,0,0
636,23,310,90,0,0,2,67,4,0,0
637,23,312,90,0,0,0,42,4,0,0
638,23,301,90,1,0,2,60,3,1,0
639,23,307,90,1,0,2,29,6,0,0
640,23,313,90,0,0,4,65,0,1,0
641,23,300,90,0,0,2,29,0,1,0
642,23,305,22,0,0,5,56,2,0,0
643,23,306,37,0,0,1,16,2,1,0
644,23,319,13,0,0,2,63,1,0,0
645,24,11,90,0,0,1,8,4,0,0
646,24,22,90,0,0,3,70,6,0,0
647,24,23,90,0,0,5,17,4,1,0
648,24,9,90,0,0,5,23,2,0,0
649,24,15,90,0,0,3,30,6,0,0
650,24,20,90,0,1,3,55,1,0,0
651,24,8,90,0,1,2,53,1,1,0
652,24,21,90,0,0,5,36,1,0,0
653,24,6,90,0,1,3,34,0,0,0
654,24,4,90,0,0,2,72,3,0,0
655,24,17,90,0,0,5,30,0,0,0
656,24,10,13,0,0,4,37,4,0,0
657,24,19,6,0,0,5,40,5,0,0
658,24,1,32,0,0,5,14,6,0,0
659,24,175,90,0,0,3,32,2,1,0
660,24,170,90,1,0,5,62,0,0,0
661,24,165,90,0,0,0,20,0,0,0
662,24,178,90,0,0,5,50,6,0,0
663,24,176,90,0,0,2,14,6,0,0
664,24,177,90,0,0,4,64,6,1,0
665,24,173,90,0,1,0,12,3,0,0
666,24,163,90,0,1,1,15,6,0,0
667,24,180,90,0,0,0,21,5,1,0
668,24,181,90,0,0,3,20,4,0,0
669,24,182,90,0,0,5,9,3,0,0
670,24,162,44,0,0,2,11,3,0,0
671,24,166,11,0,1,4,16,4,0,0
672,24,168,41,0,1,4,40,2,0,0
673,25,38,90,0,0,1,26,3,0,0
674,25,29,90,0,1,4,26,0,0,0
675,25,31,90,0,1,2,33,1,0,0
676,25,28,90,1,0,5,68,5,0,0
677,25,25,90,0,0,4,50,4,0,0
678,25,42,90,1,0,3,36,0,0,0
679,25,43,90,0,0,3,50,6,0,0
680,25,33,90,1,0,2,9,0,0,0
681,25,39,90,0,1,3,32,5,0,0
682,25,30,90,0,1,0,33,1,0,0
683,25,32,90,0,0,1,51,6,0,0
684,25,34,6,0,0,2,20,0,0,0
685,25,45,12,0,0,1,47,3,0,0
686,25,40,15,0,0,4,63,5,1,0
687,25,74,90,0,0,1,49,1,1,0
688,25,76,90,0,0,4,70,1,0,0
689,25,91,90,0,0,1,73,3,0,0
690,25,87,90,0,0,3,30,2,0,0
691,25,82,90,0,0,3,42,4,0,0
692,25,81,90,0,1,1,33,3,0,0
693,25,80,90,0,0,4,28,6,0,0
694,25,83,90,1,0,2,64,4,0,0
695,25,86,90,0,0,3,65,3,0,0
696,25,73,90,0,0,0,30,3,0,0
697,25,70,90,0,1,4,73,4,0,0
698,25,79,19,1,0,2,12,4,0,0
699,25,89,26,0,0,5,43,1,0,0
700,25,85,39,0,1,2,44,6,0,0
701,26,59,90,5,0,4,67,5,0,0
702,26,65,90,0,1,1,62,6,0,0
703,26,67,90,0,0,4,11,2,0,0
704,26,47,90,0,0,5,9,3,0,0
705,26,62,90,0,0,3,62,5,0,0
706,26,63,90,0,0,2,49,4,1,0
707,26,51,90,0,0,1,50,4,0,0
708,26,69,90,0,0,3,56,1,0,0
709,26,50,90,0,0,3,21,2,0,0
710,26,61,90,0,0,0,29,0,0,0
711,26,58,90,0,0,4,70,0,0,0
712,26,68,29,0,0,1,45,5,0,0
713,26,60,28,0,0,1,49,6,0,0
714,26,54,12,0,1,3,69,5,1,0
715,26,237,90,0,1,1,65,0,0,0
716,26,235,90,1,0,4,70,3,0,0
717,26,253,90,0,1,5,66,2,0,0
718,26,240,90,0,0,4,30,3,0,0
719,26,244,90,0,0,3,57,5,0,0
720,26,246,90,0,0,0,38,6,0,0
721,26,236,90,0,0,5,16,5,0,0
722,26,250,90,0,0,3,23,2,1,0
723,26,248,90,0,0,2,60,3,0,0
724,26,234,90,0,1,0,17,5,0,0
725,26,239,90,0,0,5,59,6,0,0
726,26,242,21,0,1,1,49,5,0,0
727,26,241,9,0,1,5,39,5,0,0
728,26,238,22,0,0,1,10,4,1,0
729,27,133,90,1,0,5,74,5,0,0
730,27,128,90,1,0,3,14,4,1,0
731,27,121,90,0,0,1,55,1,0,0
732,27,118,90,0,1,0,51,6,0,0
733,27,116,90,0,0,0,29,5,0,0
734,27,124,90,0,1,2,49,4,0,0
735,27,120,90,0,0,3,62,0,0,0
736,27,130,90,0,0,0,59,5,0,0
737,27,136,90,0,0,0,43,5,0,0
738,27,135,90,0,0,3,46,6,0,0
739,27,119,90,0,1,4,29,2,0,0
740,27,127,45,0,0,5,25,2,0,0
741,27,134,25,0,0,5,69,0,0,0
742,27,138,42,0,0,4,37,4,0,0
743,27,330,90,0,0,1,12,1,0,0
744,27,323,90,0,0,2,25,2,0,0
745,27,342,90,2,0,5,44,6,1,0
746,27,326,90,0,0,1,34,4,1,0
747,27,332,90,0,0,5,36,4,0,0
748,27,345,90,0,0,5,8,0,0,0
749,27,336,90,0,0,5,26,1,0,0
750,27,340,90,0,0,1,38,4,1,0
751,27,341,90,0,0,5,33,1,0,0
752,27,324,90,0,0,4,65,5,0,0
753,27,344,90,0,0,2,58,3,0,0
754,27,325,37,0,0,3,27,6,0,0
755,27,328,29,0,0,0,46,4,0,0
756,27,338,16,0,0,3,47,3,0,0
757,28,407,90,0,0,3,55,3,0,0
758,28,394,90,0,0,0,23,3,0,0
759,28,402,90,0,0,5,52,4,0,0
760,28,396,90,0,1,3,62,5,0,0
761,28,414,90,0,0,5,11,5,0,0
762,28,398,90,0,0,1,40,1,0,0
763,28,411,90,0,1,0,57,3,0,0
764,28,409,90,1,0,3,29,6,0,0
765,28,392,90,0,0,3,47,5,0,0
766,28,406,90,0,1,5,52,6,0,0
767,28,400,90,0,0,2,8,1,0,1
768,28,403,9,0,0,3,44,5,0,0
769,28,397,16,0,0,1,72,0,0,0
770,28,399,16,1,0,1,41,6,0,0
771,28,158,90,1,0,5,20,0,1,0
772,28,142,90,0,1,4,13,0,0,0
773,28,159,90,0,0,4,42,3,0,0
774,28,144,90,0,0,2,51,2,0,0
775,28,141,90,0,0,3,15,2,0,0
776,28,148,90,0,1,5,59,5,0,0
777,28,157,90,0,1,0,75,2,0,0
778,28,151,90,0,0,3,68,4,0,0
779,28,140,90,0,0,2,10,5,0,0
780,28,143,90,0,0,2,64,1,0,0
781,28,153,90,0,0,0,52,3,0,0
782,28,161,35,0,0,5,20,5,0,0
783,28,139,14,0,0,4,72,0,0,0
784,28,156,24,0,0,4,67,1,0,0
785,29,292,90,0,0,1,40,5,0,0
786,29,298,90,2,0,4,70,0,0,0
787,29,294,90,3,0,4,16,5,0,0
788,29,284,90,0,0,5,56,5,0,0
789,29,296,90,0,0,1,36,2,1,0
790,29,283,90,0,1,5,32,5,0,0
791,29,282,90,0,1,2,56,4,0,0
792,29,279,90,0,0,1,57,3,0,0
793,29,278,90,0,0,1,74,5,0,0
794,29,297,90,0,0,4,66,2,0,0
795,29,288,90,0,0,3,66,1,0,0
796,29,277,7,0,0,2,72,5,0,0
797,29,299,41,0,0,1,71,2,0,0
798,29,293,26,0,0,5,34,6,0,0
799,29,46,90,0,0,3,17,4,0,0
800,29,25,90,0,0,4,58,0,0,0
801,29,29,90,0,0,5,46,3,0,0
802,29,39,90,0,0,1,34,1,0,0
803,29,36,90,0,0,4,21,5,0,0
804,29,33,90,0,0,5,29,0,1,0
805,29,44,90,1,0,0,73,5,0,0
806,29,24,90,1,0,1,12,0,0,0
807,29,32,90,0,0,1,56,6,0,0
808,29,30,90,0,0,3,56,2,0,0
809,29,40,90,0,1,0,18,0,0,0
810,29,37,37,0,0,4,69,2,0,0
811,29,34,42,0,0,3,63,2,0,0
812,29,31,9,0,0,4,31,3,0,0
813,30,225,90,0,0,0,13,1,0,0
814,30,230,90,1,0,0,18,0,0,0
815,30,224,90,0,0,3,8,1,0,0
816,30,223,90,0,0,2,64,1,0,0
817,30,210,90,0,0,2,73,1,0,0
818,30,228,90,0,1,0,32,1,0,0
819,30,211,90,0,0,4,35,4,0,0
820,30,214,90,0,0,0,40,2,0,0
821,30,218,90,0,0,0,40,5,0,0
822,30,209,90,0,0,0,42,5,0,0
823,30,226,90,0,0,5,73,4,0,0
824,30,217,25,0,0,3,56,0,0,0
825,30,220,22,0,1,0,60,0,0,0
826,30,208,26,0,0,1,36,2,1,0
827,30,169,90,0,0,0,29,2,0,0
828,30,174,90,0,0,4,59,3,0,0
829,30,165,90,0,0,5,24,1,0,0
830,30,182,90,2,0,5,39,5,0,0
831,30,167,90,0,0,2,67,4,0,0
832,30,178,90,0,0,5,37,2,0,0
833,30,171,90,0,0,2,19,5,1,0
834,30,177,90,0,0,1,15,0,0,0
835,30,163,90,0,0,0,62,5,0,0
836,30,170,90,0,0,4,23,3,1,0
837,30,180,90,0,0,0,62,5,0,0
838,30,173,38,0,0,0,65,1,0,0
839,30,179,38,0,0,1,17,2,0,0
840,30,166,8,0,0,3,29,2,0,0
841,31,114,90,0,0,5,73,6,0,0
842,31,100,90,0,0,0,53,0,0,0
843,31,110,90,0,1,5,31,3,0,0
844,31,96,90,0,1,4,27,3,0,0
845,31,102,90,3,0,2,36,3,0,0
846,31,111,90,0,0,1,42,0,0,0
847,31,108,90,0,0,1,53,5,0,0
848,31,113,90,0,0,1,22,1,0,0
849,31,97,90,0,0,2,12,1,0,0
850,31,112,90,0,0,2,23,3,0,0
851,31,93,90,0,0,1,49,6,0,0
852,31,104,37,0,0,5,57,1,1,0
853,31,103,6,0,1,2,72,0,0,0
854,31,109,26,0,0,4,9,3,0,0
855,31,233,90,0,0,5,21,5,0,0
856,31,244,90,0,0,4,27,1,0,0
857,31,238,90,0,0,1,26,3,1,0
858,31,250,90,0,0,3,60,4,0,0
859,31,235,90,0,0,2,62,3,1,0
860,31,247,90,0,1,0,42,2,0,0
861,31,236,90,0,0,2,14,1,1,0
862,31,251,90,0,0,1,44,3,0,0
863,31,249,90,0,0,2,70,2,0,0
864,31,243,90,0,0,5,24,2,0,0
865,31,232,90,0,0,4,75,4,0,0
866,31,245,18,0,0,0,21,1,0,0
867,31,234,7,0,0,5,32,1,0,0
868,31,237,9,0,0,4,51,2,0,0
869,32,306,90,0,1,3,16,3,0,0
870,32,317,90,0,1,4,43,5,0,0
871,32,304,90,0,1,5,32,5,0,0
872,32,301,90,0,0,0,29,3,0,0
873,32,320,90,0,0,2,34,1,1,0
874,32,322,90,0,1,4,66,4,0,0
875,32,313,90,0,0,5,42,4,1,0
876,32,308,90,0,0,5,26,2,0,0
877,32,314,90,0,0,1,34,4,1,0
878,32,312,90,0,0,2,18,5,0,0
879,32,315,90,2,0,2,15,5,0,0
880,32,305,19,0,0,2,30,2,0,0
881,32,311,42,0,1,5,56,5,0,0
882,32,307,43,0,0,3,36,2,0,0
883,32,381,90,0,0,3,31,5,0,0
884,32,373,90,0,0,3,32,0,0,0
885,32,383,90,0,0,5,59,0,0,0
886,32,376,90,0,0,0,20,3,0,0
887,32,382,90,0,1,5,13,1,0,0
888,32,380,90,0,1,5,9,6,0,0
889,32,390,90,0,1,5,51,6,0,0
890,32,384,90,0,0,4,64,6,0,0
891,32,370,90,0,0,0,42,5,0,0
892,32,388,90,0,1,4,45,0,0,0
893,32,371,90,0,1,1,11,1,0,0
894,32,387,23,0,0,5,57,5,0,0
895,32,391,12,0,0,0,36,0,0,0
896,32,379,9,0,0,0,54,0,0,0
897,33,282,90,0,0,2,17,6,1,0
898,33,290,90,1,0,2,26,3,0,0
899,33,293,90,0,0,0,62,5,0,0
900,33,287,90,0,0,3,53,2,0,0
901,33,299,90,0,0,5,50,1,0,0
902,33,298,90,1,0,4,71,4,0,0
903,33,281,90,0,0,3,18,4,0,0
904,33,286,90,0,0,5,36,5,1,0
905,33,292,90,0,0,0,54,4,0,0
906,33,294,90,0,1,2,54,6,0,0
907,33,297,90,0,1,3,26,6,0,0
908,33,295,31,0,0,1,15,5,0,0
909,33,278,14,0,0,0,62,2,1,0
910,33,289,42,0,1,4,28,0,0,0
911,33,445,90,0,0,5,9,2,1,0
912,33,440,90,0,0,1,72,1,1,0
913,33,438,90,0,0,4,41,4,0,0
914,33,456,90,0,0,0,74,3,0,0
915,33,451,90,1,0,1,58,1,0,0
916,33,442,90,0,0,0,67,3,0,0
917,33,443,90,0,0,1,14,6,0,0
918,33,453,90,0,0,0,17,2,0,0
919,33,449,90,0,1,2,28,4,1,0
920,33,459,90,0,1,2,32,4,0,0
921,33,452,90,0,0,0,13,4,0,0
922,33,446,8,0,0,2,9,2,0,0
923,33,455,37,0,0,3,53,1,0,0
924,33,460,31,0,0,4,20,4,0,0
925,34,65,90,0,0,5,26,6,0,0
926,34,59,90,0,0,4,74,6,0,0
927,34,62,90,0,0,3,13,5,0,0
928,34,69,90,3,0,4,17,1,0,0
929,34,48,90,0,1,0,26,6,0,0
930,34,56,90,0,0,0,71,0,0,0
931,34,52,90,0,0,0,43,4,0,0
932,34,51,90,0,0,3,41,3,0,0
933,34,57,90,0,0,1,23,4,0,0
934,34,54,90,0,0,3,24,3,0,0
935,34,66,90,0,0,2,18,5,0,0
936,34,61,7,0,0,5,15,5,0,0
937,34,68,40,0,1,0,45,3,0,0
938,34,50,9,0,0,3,19,2,0,0
939,34,314,90,0,0,3,22,2,0,0
940,34,303,90,0,1,1,48,4,1,0
941,34,302,90,0,0,2,63,3,0,0
942,34,305,90,1,0,2,40,5,0,0
943,34,321,90,0,0,0,46,6,0,0
944,34,312,90,0,0,5,41,1,0,0
945,34,313,90,0,0,2,46,1,0,0
946,34,306,90,0,0,4,28,5,0,0
947,34,315,90,0,0,0,33,0,0,0
948,34,319,90,0,1,5,48,0,0,0
949,34,301,90,0,1,2,22,6,0,0
950,34,316,38,0,0,3,24,5,0,0
951,34,311,11,0,1,5,32,3,0,0
952,34,309,43,0,0,2,34,1,0,0
953,35,139,90,0,0,3,74,6,0,0
954,35,150,90,0,0,4,28,4,0,0
955,35,160,90,0,0,5,44,5,0,0
956,35,161,90,0,0,0,19,5,1,0
957,35,148,90,1,0,5,64,4,0,0
958,35,157,90,0,0,3,35,1,0,0
959,35,155,90,0,1,3,23,2,0,0
960,35,142,90,0,0,5,58,0,0,0
961,35,159,90,0,0,2,41,2,0,0
962,35,146,90,0,0,1,8,3,1,0
963,35,149,90,0,0,4,48,2,0,0
964,35,152,32,0,0,3,32,4,0,0
965,35,145,41,0,0,5,57,5,0,0
966,35,151,38,0,0,1,20,5,0,0
967,35,389,90,1,0,4,56,0,0,0
968,35,387,90,0,0,2,31,1,0,0
969,35,381,90,1,0,5,56,6,0,0
970,35,377,90,0,1,1,10,5,0,0
971,35,386,90,0,1,4,23,0,0,0
972,35,374,90,0,0,0,71,6,0,0
973,35,379,90,0,0,3,10,3,1,0
974,35,375,90,0,1,5,61,3,0,0
975,35,370,90,0,0,1,31,2,1,0
976,35,383,90,0,0,4,12,0,0,0
977,35,369,90,0,0,4,8,1,0,0
978,35,384,12,0,0,0,10,4,0,0
979,35,391,28,0,1,1,11,2,0,0
980,35,378,13,0,0,3,33,0,0,0
981,36,332,90,1,0,1,34,5,0,0
982,36,337,90,0,0,5,42,6,0,0
983,36,338,90,0,0,1,53,2,0,0
984,36,336,90,0,0,0,73,2,0,0
985,36,339,90,0,0,5,75,2,0,0
986,36,335,90,0,0,3,31,2,0,0
987,36,329,90,0,0,1,48,0,1,0
988,36,331,90,0,0,1,67,4,0,0
989,36,325,90,0,0,3,44,4,0,0
990,36,326,90,0,0,5,17,4,0,0
991,36,333,90,0,0,2,48,1,0,0
992,36,334,36,0,1,2,61,0,0,0
993,36,327,25,0,0,1,10,2,1,0
994,36,341,41,0,0,3,44,1,0,0
995,36,225,90,0,0,0,48,3,0,0
996,36,224,90,0,0,5,23,6,0,0
997,36,209,90,1,0,0,25,0,0,0
998,36,218,90,0,0,0,32,5,0,0
999,36,208,90,0,0,5,14,2,0,0
1000,36,210,90,2,0,0,41,2,0,0
1001,36,223,90,0,0,5,29,1,0,0
1002,36,211,90,0,0,1,60,5,0,0
1003,36,221,90,0,0,4,69,5,0,0
1004,36,220,90,0,0,3,36,0,0,0
1005,36,214,90,0,1,4,39,5,0,0
1006,36,219,9,0,1,3,15,1,1,0
1007,36,212,29,0,0,0,51,1,0,0
1008,36,227,37,0,0,2,66,5,0,0
1009,37,327,90,0,0,0,26,3,0,0
1010,37,330,90,2,0,1,42,0,0,0
1011,37,334,90,0,0,0,18,2,0,0
1012,37,335,90,0,0,4,50,0,0,0
1013,37,337,90,0,1,3,62,1,0,0
1014,37,339,90,0,0,4,71,4,0,0
1015,37,329,90,0,0,0,36,0,1,0
1016,37,342,90,0,0,0,20,2,0,0
1017,37,326,90,0,0,3,58,0,0,0
1018,37,324,90,0,0,3,34,1,0,0
1019,37,345,90,0,0,4,44,5,1,0
1020,37,340,44,0,0,2,38,1,0,0
1021,37,325,16,0,0,3,26,0,0,0
1022,37,338,6,0,0,2,17,1,0,0
1023,37,250,90,0,0,4,72,1,0,0
1024,37,242,90,0,1,5,50,3,0,0
1025,37,246,90,0,0,5,70,2,0,1
1026,37,249,90,0,0,5,50,4,0,0
1027,37,231,90,0,0,4,69,0,0,0
1028,37,251,90,0,0,1,60,6,0,0
1029,37,238,90,0,0,0,39,4,0,0
1030,37,248,90,0,0,5,19,1,0,0
1031,37,232,90,0,1,2,65,4,0,0
1032,37,253,90,0,0,2,58,4,0,0
1033,37,244,90,0,0,0,74,5,0,0
1034,37,240,32,0,0,4,52,2,1,1
1035,37,241,14,0,0,1,74,2,0,0
1036,37,235,24,0,0,0,45,0,0,0
1037,38,157,90,0,0,4,27,0,0,0
1038,38,142,90,0,0,0,45,1,1,0
1039,38,140,90,2,0,3,59,0,0,0
1040,38,154,90,0,0,1,63,5,0,0
1041,38,148,90,0,1,1,40,1,0,0
1042,38,139,90,0,0,2,67,4,0,0
1043,38,152,90,0,0,0,25,4,0,0
1044,38,150,90,0,0,5,53,3,0,0
1045,38,149,90,0,0,3,11,4,1,0
1046,38,155,90,0,1,1,46,6,0,0
1047,38,156,90,0,1,4,45,0,0,0
1048,38,151,30,0,0,3,74,3,0,0
1049,38,143,22,0,0,5,21,2,0,0
1050,38,141,41,0,0,2,15,0,0,0
1051,38,437,90,0,0,3,33,0,1,0
1052,38,416,90,0,0,1,34,0,0,0
1053,38,421,90,0,1,0,46,3,0,0
1054,38,431,90,2,0,4,64,6,0,0
1055,38,419,90,0,1,0,31,1,0,0
1056,38,432,90,0,0,5,33,3,0,0
1057,38,430,90,0,1,4,71,2,0,0
1058,38,433,90,0,0,0,67,3,0,0
1059,38,418,90,0,0,0,57,0,0,0
1060,38,425,90,0,0,5,64,0,0,0
1061,38,428,90,0,1,5,66,2,1,0
1062,38,417,37,0,0,4,34,2,0,0
1063,38,434,37,0,1,5,27,2,0,0
1064,38,427,34,0,0,1,43,6,0,0
1065,39,128,90,0,0,0,13,0,0,0
1066,39,118,90,1,0,3,68,2,0,0
1067,39,136,90,0,0,5,38,0,0,0
1068,39,131,90,0,0,3,16,0,0,0
1069,39,138,90,0,0,0,64,6,0,0
1070,39,135,90,0,1,1,49,0,0,0
1071,39,121,90,0,0,4,33,1,0,0
1072,39,124,90,0,0,1,28,3,0,0
1073,39,137,90,0,0,4,11,5,0,0
1074,39,127,90,0,1,1,8,2,0,0
1075,39,132,90,0,0,2,31,5,0,0
1076,39,125,38,0,0,1,68,4,0,0
1077,39,129,40,0,0,0,64,3,0,0
1078,39,134,41,0,1,4,46,0,1,0
1079,39,158,90,0,0,4,72,2,0,0
1080,39,156,90,0,1,3,41,5,1,0
1081,39,149,90,0,0,0,25,1,0,0
1082,39,139,90,0,0,0,38,3,1,0
1083,39,146,90,0,0,0,52,0,0,0
1084,39,148,90,0,1,4,69,1,0,0
1085,39,147,90,1,0,5,52,3,0,0
1086,39,151,90,0,0,1,10,0,1,0
1087,39,150,90,0,0,4,56,5,0,0
1088,39,144,90,0,0,3,56,5,0,0
1089,39,140,90,0,0,0,64,0,0,0
1090,39,141,28,0,0,2,63,0,0,0
1091,39,143,5,0,0,5,13,6,1,0
1092,39,154,8,0,1,1,64,1,0,0
1093,40,66,90,0,0,2,36,3,0,0
1094,40,67,90,0,0,5,39,4,0,0
1095,40,54,90,0,1,2,60,5,0,0
1096,40,56,90,1,0,4,37,2,0,0
1097,40,51,90,0,0,1,12,1,0,0
1098,40,59,90,0,1,3,12,2,0,0
1099,40,62,90,0,1,2,57,3,1,0
1100,40,50,90,0,0,3,31,5,0,0
1101,40,57,90,0,0,2,11,4,0,0
1102,40,48,90,0,0,4,35,6,1,0
1103,40,60,90,0,0,5,15,6,1,0
1104,40,65,23,0,0,3,62,4,0,0
1105,40,55,21,1,0,3,38,1,0,0
1106,40,63,22,0,1,1,45,2,0,0
1107,40,32,90,0,0,2,69,5,0,0
1108,40,35,90,1,0,2,48,0,0,0
1109,40,46,90,0,0,2,71,1,0,0
1110,40,44,90,0,0,5,14,1,1,0
1111,40,24,90,0,0,3,48,0,0,0
1112,40,27,90,0,0,2,40,0,0,0
1113,40,33,90,0,0,5,13,4,0,0
1114,40,34,90,0,0,0,73,0,0,0
1115,40,37,90,0,0,5,61,0,0,0
1116,40,28,90,0,1,2,54,2,0,0
1117,40,26,90,0,0,2,11,1,0,0
1118,40,31,14,0,0,0,21,4,0,0
1119,40,45,37,0,0,5,52,1,0,0
1120,40,42,14,0,0,5,18,0,0,0
1121,41,433,90,0,0,4,45,1,0,0
1122,41,431,90,0,0,2,22,5,0,0
1123,41,437,90,0,0,2,72,0,0,0
1124,41,432,90,0,0,3,37,4,0,0
1125,41,428,90,0,0,3,25,4,0,0
1126,41,434,90,0,1,3,72,1,0,0
1127,41,418,90,0,0,3,9,1,0,0
1128,41,416,90,0,0,5,20,1,0,0
1129,41,424,90,1,0,0,24,4,0,0
1130,41,422,90,0,0,3,38,5,0,0
1131,41,425,90,0,0,4,21,5,1,0
1132,41,423,27,0,0,5,65,5,0,0
1133,41,426,35,0,0,5,73,0,0,1
1134,41,435,42,0,0,3,49,3,0,0
1135,41,239,90,0,1,5,34,3,0,0
1136,41,234,90,0,0,0,52,2,0,0
1137,41,238,90,0,0,1,29,2,0,0
1138,41,240,90,0,0,0,37,5,0,0
1139,41,246,90,0,0,4,29,0,0,0
1140,41,241,90,0,0,4,32,0,0,0
1141,41,232,90,0,0,2,62,5,0,0
1142,41,244,90,0,0,0,23,3,0,0
1143,41,235,90,0,1,1,43,5,0,0
1144,41,236,90,0,0,5,36,5,1,0
1145,41,237,90,0,0,3,73,5,0,0
1146,41,249,25,0,0,0,63,0,0,0
1147,41,233,25,0,0,4,12,5,0,0
1148,41,248,42,0,0,1,33,2,0,0
1149,42,6,90,1,0,0,61,5,0,0
1150,42,16,90,0,0,3,75,5,0,0
1151,42,10,90,0,0,5,70,3,0,0
1152,42,5,90,0,0,0,36,0,0,0
1153,42,7,90,0,0,3,49,1,0,0
1154,42,3,90,0,0,0,52,5,0,0
1155,42,17,90,0,0,3,60,5,0,0
1156,42,19,90,0,0,3,15,4,0,0
1157,42,1,90,0,0,3,62,3,0,0
1158,42,22,90,0,0,5,13,2,0,0
1159,42,2,90,0,0,5,22,4,0,0
1160,42,8,39,1,0,3,19,6,0,0
1161,42,9,40,0,1,0,74,1,0,0
1162,42,21,15,0,0,3,37,2,0,0
1163,42,448,90,0,1,2,46,0,0,0
1164,42,451,90,0,0,2,23,6,0,0
1165,42,444,90,0,1,5,42,6,1,0
1166,42,455,90,0,0,5,61,0,1,0
1167,42,445,90,0,0,1,20,5,0,0
1168,42,438,90,0,0,2,49,3,0,0
1169,42,439,90,0,0,1,20,2,0,0
1170,42,457,90,0,0,3,19,1,0,0
1171,42,450,90,0,0,5,72,1,0,0
1172,42,446,90,0,0,2,21,3,0,0
1173,42,454,90,0,0,1,65,2,0,0
1174,42,459,24,0,0,5,18,0,0,0
1175,42,458,36,0,0,0,26,3,0,0
1176,42,456,41,0,0,0,71,2,0,0
1177,43,396,90,0,0,2,67,5,0,0
1178,43,393,90,0,0,0,62,5,1,0
1179,43,402,90,3,0,5,23,1,0,0
1180,43,410,90,0,1,3,71,1,0,0
1181,43,405,90,0,1,4,61,3,1,0
1182,43,392,90,0,0,5,42,4,0,0
1183,43,400,90,0,0,1,26,2,0,0
1184,43,398,90,0,0,5,55,4,0,0
1185,43,404,90,0,0,2,25,1,0,0
1186,43,408,90,0,1,3,30,1,0,0
1187,43,406,90,0,1,5,32,1,0,0
1188,43,399,26,0,1,4,67,4,0,0
1189,43,411,40,0,0,2,9,1,0,0
1190,43,403,32,0,0,2,55,4,0,0
1191,43,363,90,0,0,3,50,4,0,0
1192,43,368,90,0,0,4,68,1,0,0
1193,43,366,90,0,1,4,26,1,0,0
1194,43,352,90,0,0,0,25,4,0,0
1195,43,348,90,0,0,0,38,4,0,0
1196,43,350,90,0,0,4,48,4,1,0
1197,43,349,90,1,0,5,43,5,0,0
1198,43,365,90,0,0,2,23,4,0,0
1199,43,367,90,1,0,3,52,5,0,0
1200,43,364,90,0,0,1,56,2,0,0
1201,43,360,90,0,1,3,54,4,0,0
1202,43,355,26,0,1,2,40,4,0,0
1203,43,347,7,0,0,5,69,3,1,0
1204,43,359,21,0,0,0,11,6,0,0
1205,44,158,90,0,1,3,23,0,0,0
1206,44,159,90,0,0,2,32,5,0,0
1207,44,153,90,0,0,2,29,4,0,0
1208,44,154,90,1,0,3,15,0,0,0
1209,44,144,90,0,1,2,18,1,0,0
1210,44,161,90,0,0,4,60,1,0,0
1211,44,142,90,0,0,2,43,4,0,0
1212,44,140,90,0,0,5,19,4,0,0
1213,44,157,90,0,0,1,19,1,0,0
1214,44,139,90,0,1,1,9,1,0,0
1215,44,148,90,0,0,1,47,6,0,0
1216,44,150,17,0,0,5,24,2,1,0
1217,44,141,16,0,0,4,48,3,0,0
1218,44,149,17,0,0,2,41,5,0,0
1219,44,12,90,1,0,2,44,1,0,0
1220,44,19,90,0,0,5,42,0,0,0
1221,44,23,90,0,0,2,12,0,0,0
1222,44,21,90,0,0,3,49,2,0,0
1223,44,17,90,0,0,2,21,5,0,0
1224,44,15,90,0,0,3,50,2,0,0
1225,44,6,90,0,0,2,28,3,0,0
1226,44,2,90,0,0,4,66,4,0,0
1227,44,14,90,0,0,1,40,5,0,0
1228,44,10,90,0,0,2,13,1,0,0
1229,44,7,90,0,0,3,62,6,0,0
1230,44,3,42,0,1,4,29,2,0,0
1231,44,9,38,0,0,4,25,1,0,0
1232,44,18,8,0,0,2,26,6,0,0
1233,45,406,90,1,0,0,69,1,0,0
1234,45,392,90,0,0,5,35,3,0,0
1235,45,396,90,0,0,0,57,1,0,0
1236,45,398,90,0,0,2,44,6,0,0
1237,45,397,90,0,0,4,17,2,0,0
1238,45,401,90,0,0,1,30,6,0,0
1239,45,409,90,0,0,0,58,0,0,0
1240,45,394,90,0,0,1,46,3,1,0
1241,45,407,90,0,0,1,44,2,0,0
1242,45,395,90,0,1,3,30,1,0,0
1243,45,405,90,0,1,0,52,5,0,0
1244,45,411,30,0,0,0,28,2,0,0
1245,45,393,34,0,1,5,59,3,0,0
1246,45,404,21,0,0,0,65,4,0,0
1247,45,126,90,3,0,5,66,3,1,0
1248,45,133,90,0,1,3,66,2,1,0
1249,45,127,90,0,0,3,51,5,0,0
1250,45,119,90,0,0,1,45,2,0,0
1251,45,121,90,0,0,0,22,2,0,0
1252,45,129,90,0,0,1,18,4,1,0
1253,45,128,90,0,0,3,43,2,0,0
1254,45,118,90,0,0,5,75,4,0,0
